hhid,round,comment,foodclass,foodtype,s11q2,s11q6a,s11q7
9128,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
9128,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
9128,6,0,EGGS,Eggs,No,,
9128,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",No,,
9128,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
9128,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9128,6,0,OILS AND FATS,Cooking oil (liquids),No,,
9128,6,0,OILS AND FATS,Cooking fat (solids),Yes,PURCHASE,Four days
9128,6,0,SUGAR,Sugar,Yes,PURCHASE,Six days
9128,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Six days
9128,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9128,6,0,VEGETABLES,Onions,No,,
9128,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9128,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
9128,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9128,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Six days
9128,6,0,DRINKS,Other drinks,No,,
9128,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
9128,6,0,OTHER,Chat/qat/miraa,No,,
9128,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9128,6,0,WILD FOOD,Wild food,No,,
9129,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Seven days
9129,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Three days
9129,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Three days
9129,6,0,CEREALS,Wheat flour,Yes,CREDIT/LOAN,One day
9129,6,0,CEREALS,Rice,Yes,CREDIT/LOAN,Four days
9129,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
9129,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
9129,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,PURCHASE,Seven days
9129,6,0,EGGS,Eggs,Yes,SELF PRODUCTION,One day
9129,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Seven days
9129,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
9129,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9129,6,0,OILS AND FATS,Cooking oil (liquids),No,,
9129,6,0,OILS AND FATS,Cooking fat (solids),Yes,PURCHASE,Seven days
9129,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
9129,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
9129,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9129,6,0,VEGETABLES,Onions,Yes,PURCHASE,Four days
9129,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9129,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
9129,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9129,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
9129,6,0,DRINKS,Other drinks,No,,
9129,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
9129,6,0,OTHER,Chat/qat/miraa,Yes,PURCHASE,Four days
9129,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9129,6,0,WILD FOOD,Wild food,No,,
9130,6,0,CEREALS,Maize - grain,Yes,IN-KIND PAYMENT,Two days
9130,6,0,CEREALS,Maize - flour (pre-packed),No,,
9130,6,0,CEREALS,Maize - flour (Posho),Yes,IN-KIND PAYMENT,Three days
9130,6,0,CEREALS,Wheat flour,No,,
9130,6,0,CEREALS,Rice,Yes,IN-KIND PAYMENT,Two days
9130,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
9130,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
9130,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,IN-KIND PAYMENT,Seven days
9130,6,0,EGGS,Eggs,No,,
9130,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,SELF PRODUCTION,Seven days
9130,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
9130,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9130,6,0,OILS AND FATS,Cooking oil (liquids),Yes,AID,Seven days
9130,6,0,OILS AND FATS,Cooking fat (solids),No,,
9130,6,0,SUGAR,Sugar,Yes,CREDIT/LOAN,Seven days
9130,6,0,SALT AND SPICES,Salt,Yes,IN-KIND PAYMENT,Seven days
9130,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9130,6,0,VEGETABLES,Onions,No,,
9130,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9130,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
9130,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9130,6,0,DRINKS,Tea leaves,Yes,IN-KIND PAYMENT,Seven days
9130,6,0,DRINKS,Other drinks,No,,
9130,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,IN-KIND PAYMENT,Seven days
9130,6,0,OTHER,Chat/qat/miraa,No,,
9130,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9130,6,0,WILD FOOD,Wild food,No,,
9131,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Two days
9131,6,0,CEREALS,Maize - flour (pre-packed),Yes,CREDIT/LOAN,Two days
9131,6,0,CEREALS,Maize - flour (Posho),Yes,CREDIT/LOAN,Three days
9131,6,0,CEREALS,Wheat flour,Yes,PURCHASE,Two days
9131,6,0,CEREALS,Rice,Yes,PURCHASE,Two days
9131,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
9131,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
9131,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
9131,6,0,EGGS,Eggs,No,,
9131,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",No,,
9131,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
9131,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9131,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Four days
9131,6,0,OILS AND FATS,Cooking fat (solids),No,,
9131,6,0,SUGAR,Sugar,Yes,PURCHASE,Five days
9131,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Six days
9131,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9131,6,0,VEGETABLES,Onions,No,,
9131,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9131,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
9131,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9131,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Five days
9131,6,0,DRINKS,Other drinks,No,,
9131,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
9131,6,0,OTHER,Chat/qat/miraa,No,,
9131,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9131,6,0,WILD FOOD,Wild food,No,,
9132,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Five days
9132,6,0,CEREALS,Maize - flour (pre-packed),No,,
9132,6,0,CEREALS,Maize - flour (Posho),Yes,CREDIT/LOAN,Two days
9132,6,0,CEREALS,Wheat flour,Yes,CREDIT/LOAN,Five days
9132,6,0,CEREALS,Rice,Yes,AID,Five days
9132,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
9132,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
9132,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,PRIVATE GIFT,Six days
9132,6,0,EGGS,Eggs,No,,
9132,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Four days
9132,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
9132,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9132,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Six days
9132,6,0,OILS AND FATS,Cooking fat (solids),No,,
9132,6,0,SUGAR,Sugar,Yes,CREDIT/LOAN,Six days
9132,6,0,SALT AND SPICES,Salt,Yes,PRIVATE GIFT,Seven days
9132,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9132,6,0,VEGETABLES,Onions,No,,
9132,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9132,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
9132,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9132,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Six days
9132,6,0,DRINKS,Other drinks,No,,
9132,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
9132,6,0,OTHER,Chat/qat/miraa,No,,
9132,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9132,6,0,WILD FOOD,Wild food,No,,
9133,6,0,CEREALS,Maize - grain,Yes,CREDIT/LOAN,Four days
9133,6,0,CEREALS,Maize - flour (pre-packed),No,,
9133,6,0,CEREALS,Maize - flour (Posho),No,,
9133,6,0,CEREALS,Wheat flour,Yes,CREDIT/LOAN,Two days
9133,6,0,CEREALS,Rice,Yes,CREDIT/LOAN,Three days
9133,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
9133,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
9133,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,CREDIT/LOAN,Four days
9133,6,0,EGGS,Eggs,No,,
9133,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,SELF PRODUCTION,Seven days
9133,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
9133,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9133,6,0,OILS AND FATS,Cooking oil (liquids),Yes,CREDIT/LOAN,Seven days
9133,6,0,OILS AND FATS,Cooking fat (solids),No,,
9133,6,0,SUGAR,Sugar,Yes,CREDIT/LOAN,Seven days
9133,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
9133,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9133,6,0,VEGETABLES,Onions,Yes,IN-KIND PAYMENT,Two days
9133,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9133,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
9133,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9133,6,0,DRINKS,Tea leaves,Yes,CREDIT/LOAN,Seven days
9133,6,0,DRINKS,Other drinks,No,,
9133,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
9133,6,0,OTHER,Chat/qat/miraa,Yes,PURCHASE,Two days
9133,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9133,6,0,WILD FOOD,Wild food,No,,
9134,6,0,CEREALS,Maize - grain,Yes,CREDIT/LOAN,Five days
9134,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Three days
9134,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Two days
9134,6,0,CEREALS,Wheat flour,No,,
9134,6,0,CEREALS,Rice,Yes,PURCHASE,Four days
9134,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
9134,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
9134,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
9134,6,0,EGGS,Eggs,Yes,SELF PRODUCTION,One day
9134,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",No,,
9134,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,SELF PRODUCTION,One day
9134,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9134,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Five days
9134,6,0,OILS AND FATS,Cooking fat (solids),Yes,SELF PRODUCTION,One day
9134,6,0,SUGAR,Sugar,Yes,CREDIT/LOAN,Five days
9134,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Six days
9134,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9134,6,0,VEGETABLES,Onions,Yes,PURCHASE,One day
9134,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9134,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",Yes,PURCHASE,One day
9134,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9134,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Five days
9134,6,0,DRINKS,Other drinks,No,,
9134,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Five days
9134,6,0,OTHER,Chat/qat/miraa,No,,
9134,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9134,6,0,WILD FOOD,Wild food,No,,
9135,6,0,CEREALS,Maize - grain,Yes,CREDIT/LOAN,Three days
9135,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Two days
9135,6,0,CEREALS,Maize - flour (Posho),Yes,CREDIT/LOAN,Three days
9135,6,0,CEREALS,Wheat flour,Yes,PURCHASE,Five days
9135,6,0,CEREALS,Rice,Yes,PURCHASE,Two days
9135,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
9135,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
9135,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
9135,6,0,EGGS,Eggs,No,,
9135,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",No,,
9135,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
9135,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9135,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Three days
9135,6,0,OILS AND FATS,Cooking fat (solids),No,,
9135,6,0,SUGAR,Sugar,Yes,PURCHASE,Six days
9135,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
9135,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9135,6,0,VEGETABLES,Onions,No,,
9135,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9135,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
9135,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9135,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Four days
9135,6,0,DRINKS,Other drinks,No,,
9135,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Five days
9135,6,0,OTHER,Chat/qat/miraa,No,,
9135,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9135,6,0,WILD FOOD,Wild food,No,,
9140,6,0,CEREALS,Maize - grain,Yes,PURCHASE,One day
9140,6,0,CEREALS,Maize - flour (pre-packed),Yes,CREDIT/LOAN,Two days
9140,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Three days
9140,6,0,CEREALS,Wheat flour,Yes,CREDIT/LOAN,Two days
9140,6,0,CEREALS,Rice,Yes,AID,One day
9140,6,0,CEREALS,"Other cereals (grains, pasta, bread)",Yes,CREDIT/LOAN,Two days
9140,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,Yes,AID,One day
9140,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,PURCHASE,Two days
9140,6,0,EGGS,Eggs,No,,
9140,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Two days
9140,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,PURCHASE,Two days
9140,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
9140,6,0,OILS AND FATS,Cooking oil (liquids),Yes,CREDIT/LOAN,Two days
9140,6,0,OILS AND FATS,Cooking fat (solids),Yes,PURCHASE,Three days
9140,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
9140,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
9140,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
9140,6,0,VEGETABLES,Onions,No,,
9140,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
9140,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
9140,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
9140,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
9140,6,0,DRINKS,Other drinks,No,,
9140,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
9140,6,0,OTHER,Chat/qat/miraa,No,,
9140,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
9140,6,0,WILD FOOD,Wild food,No,,
10001,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Seven days
10001,6,0,CEREALS,Maize - flour (pre-packed),No,,
10001,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Seven days
10001,6,0,CEREALS,Wheat flour,No,,
10001,6,0,CEREALS,Rice,Yes,PURCHASE,Five days
10001,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
10001,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
10001,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,PURCHASE,Seven days
10001,6,0,EGGS,Eggs,No,,
10001,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Seven days
10001,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,Yes,SELF PRODUCTION,Two days
10001,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
10001,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
10001,6,0,OILS AND FATS,Cooking fat (solids),No,,
10001,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
10001,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
10001,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
10001,6,0,VEGETABLES,Onions,Yes,PURCHASE,Three days
10001,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
10001,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
10001,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
10001,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
10001,6,0,DRINKS,Other drinks,No,,
10001,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
10001,6,0,OTHER,Chat/qat/miraa,No,,
10001,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
10001,6,0,WILD FOOD,Wild food,No,,
10002,6,0,CEREALS,Maize - grain,Yes,CREDIT/LOAN,Two days
10002,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Two days
10002,6,0,CEREALS,Maize - flour (Posho),Yes,CREDIT/LOAN,Four days
10002,6,0,CEREALS,Wheat flour,Yes,PURCHASE,One day
10002,6,0,CEREALS,Rice,Yes,PURCHASE,Three days
10002,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
10002,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
10002,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
10002,6,0,EGGS,Eggs,No,,
10002,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",No,,
10002,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
10002,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
10002,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Five days
10002,6,0,OILS AND FATS,Cooking fat (solids),No,,
10002,6,0,SUGAR,Sugar,Yes,PURCHASE,Six days
10002,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Three days
10002,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
10002,6,0,VEGETABLES,Onions,No,,
10002,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
10002,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
10002,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
10002,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Five days
10002,6,0,DRINKS,Other drinks,No,,
10002,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Five days
10002,6,0,OTHER,Chat/qat/miraa,No,,
10002,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
10002,6,0,WILD FOOD,Wild food,No,,
10003,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Seven days
10003,6,0,CEREALS,Maize - flour (pre-packed),No,,
10003,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Three days
10003,6,0,CEREALS,Wheat flour,No,,
10003,6,0,CEREALS,Rice,Yes,PURCHASE,Seven days
10003,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
10003,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
10003,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,PURCHASE,Seven days
10003,6,0,EGGS,Eggs,No,,
10003,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,SELF PRODUCTION,Seven days
10003,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
10003,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
10003,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Seven days
10003,6,0,OILS AND FATS,Cooking fat (solids),No,,
10003,6,0,SUGAR,Sugar,Yes,PURCHASE,Six days
10003,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Seven days
10003,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
10003,6,0,VEGETABLES,Onions,No,,
10003,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
10003,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
10003,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
10003,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Seven days
10003,6,0,DRINKS,Other drinks,No,,
10003,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,Seven days
10003,6,0,OTHER,Chat/qat/miraa,No,,
10003,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
10003,6,0,WILD FOOD,Wild food,No,,
10004,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Three days
10004,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Three days
10004,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Four days
10004,6,0,CEREALS,Wheat flour,Yes,PURCHASE,One day
10004,6,0,CEREALS,Rice,Yes,PURCHASE,Four days
10004,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
10004,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
10004,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",Yes,PURCHASE,Three days
10004,6,0,EGGS,Eggs,No,,
10004,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,Four days
10004,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
10004,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
10004,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Three days
10004,6,0,OILS AND FATS,Cooking fat (solids),Yes,PURCHASE,Three days
10004,6,0,SUGAR,Sugar,Yes,PURCHASE,Seven days
10004,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Three days
10004,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
10004,6,0,VEGETABLES,Onions,No,,
10004,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
10004,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
10004,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
10004,6,0,DRINKS,Tea leaves,Yes,BARTER,Three days
10004,6,0,DRINKS,Other drinks,No,,
10004,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",Yes,PURCHASE,One day
10004,6,0,OTHER,Chat/qat/miraa,No,,
10004,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",No,,
10004,6,0,WILD FOOD,Wild food,No,,
10006,6,0,CEREALS,Maize - grain,Yes,PURCHASE,Five days
10006,6,0,CEREALS,Maize - flour (pre-packed),Yes,PURCHASE,Three days
10006,6,0,CEREALS,Maize - flour (Posho),Yes,PURCHASE,Four days
10006,6,0,CEREALS,Wheat flour,No,,
10006,6,0,CEREALS,Rice,Yes,PURCHASE,Three days
10006,6,0,CEREALS,"Other cereals (grains, pasta, bread)",No,,
10006,6,0,ROOTS AND TUBERS,Potatoes and other roots and tubers,No,,
10006,6,0,"PULSES, LEGUMES, NUTS","Dried beans (society/haja) and other pulses, legumes, nuts",No,,
10006,6,0,EGGS,Eggs,No,,
10006,6,0,MILK AND MILK PRODUCTS,"Milk (fresh, powdered, soured)",Yes,PURCHASE,One day
10006,6,0,"MEAT, POULTRY, OFFAL",Goat meat/ sheep meat,No,,
10006,6,0,"MEAT, POULTRY, OFFAL","Other meat/chicken, blood, fish",No,,
10006,6,0,OILS AND FATS,Cooking oil (liquids),Yes,PURCHASE,Four days
10006,6,0,OILS AND FATS,Cooking fat (solids),Yes,SELF PRODUCTION,Four days
10006,6,0,SUGAR,Sugar,Yes,PURCHASE,Six days
10006,6,0,SALT AND SPICES,Salt,Yes,PURCHASE,Five days
10006,6,0,SALT AND SPICES,"Spices (chilli, etc.)",No,,
10006,6,0,VEGETABLES,Onions,No,,
10006,6,0,VEGETABLES,Tomatoes and tomato paste,No,,
10006,6,0,VEGETABLES,"Other vegetables (Sukuma wiki, cabbage, pepper, lettuce, etc.)",No,,
10006,6,0,FRUITS,"Fruits (banana, lemon, etc.)",No,,
10006,6,0,DRINKS,Tea leaves,Yes,PURCHASE,Six days
10006,6,0,DRINKS,Other drinks,Yes,PURCHASE,One day
10006,6,0,OTHER,"Tobacco (cigarettes, loose tobacco)",No,,
10006,6,0,OTHER,Chat/qat/miraa,Yes,PURCHASE,Two days
10006,6,0,OTHER,"Meals eaten out, ready-made foods, ceremonial meals",Yes,SELF PRODUCTION,One day
10006,6,0,WILD FOOD,Wild food,No,,
