hhid,round,comment,s12q14,s12q15,s12q1,s12q1b,s12q2,s12q2b,s12q3,s12q4,s12q5,s12q6,s12q6b,s12q7,s12q8,s12q9,s12q9b,s12q10a,s12q10b,s12q11,s12q12,s12q12b,s12q13
14001,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,2,Traditional fire,Purchased firewood,Battery torch,,Yes,Covered pit latrine,Public tap,,0,4,No,Public tap,,No
14001,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,No
14001,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,1,No,Public tap,,No
14002,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Collected firewood,Battery torch,,No,,Public tap,,1,0,No,Public tap,,No
14002,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,Yes
14002,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Paraffin,,Yes,Covered pit latrine,Public tap,,0,30,No,Public tap,,No
14002,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,Yes
14002,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14003,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,4,No,Public tap,,No
14003,3,0,Remained the same,,,,,,,,,,,,,Public tap,,1,,No,Public tap,,No
14003,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Battery torch,,Yes,Covered pit latrine,Public tap,,0,2,No,Public tap,,No
14003,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,Yes,Public tap,,No
14003,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,1,No,Public tap,,No
14004,1,,,,"Various (sticks, plastic, sheets, etc.)",,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,30,No,Public tap,,No
14004,3,0,Remained the same,,,,,,,,,,,,,Public tap,,1,,No,Public tap,,No
14005,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,4,No,Public tap,,Yes
14005,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14005,4,0,improved,,Grass/Reeds,,Sand/Earth,,4,Traditional fire,Collected firewood,Collected firewood,,Yes,Covered pit latrine,Public tap,,0,30,No,Public tap,,No
14005,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14005,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14006,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Purchased firewood,Paraffin,,Yes,Uncovered pit latrine,Public tap,,0,2,No,Public tap,,No
14006,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14006,4,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14006,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,40,No,Public tap,,Yes
14006,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14007,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,2,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,10,No,Public tap,,No
14007,4,0,,improved,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Purchased firewood,,Yes,Covered pit latrine,Public tap,,0,20,No,Public tap,,No
14007,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14007,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,No
14008,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,25,No,Public tap,,No
14008,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,25,Yes,Public tap,,Yes
14008,4,0,improved,,Grass/Reeds,,Sand/Earth,,2,Traditional fire,Collected firewood,Collected firewood,,Yes,Covered pit latrine,Public tap,,1,,No,Public tap,,No
14008,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,Yes
14008,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Public tap,,No
14009,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,45,No,Public tap,,No
14009,3,0,Remained the same,,,,,,,,,,,,,Public tap,,1,,No,Public tap,,No
14009,4,0,Remained the same,,,,,,,,,,,,,Public tap,,0,25,No,Public tap,,No
14009,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,6,No,Public tap,,Yes
14009,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,Yes
14010,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,0,20,No,Public tap,,No
14010,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,25,Yes,Public tap,,Yes
14010,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Purchased firewood,,Yes,Covered pit latrine,Public tap,,0,20,No,Public tap,,No
14010,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,No
14010,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14011,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,2,Traditional fire,Collected firewood,Collected firewood,,No,,Unprotected well,,0,45,No,Unprotected well,,No
14011,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,Yes
14011,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Protected well,,0,30,No,Lake,,No
14011,5,0,Remained the same,,,,,,,,,,,,,Protected spring,,0,20,No,Public tap,,No
14011,6,0,Remained the same,,,,,,,,,,,,,Protected well,,0,40,No,Lake,,No
14012,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,Yes,Uncovered pit latrine,Public tap,,0,30,No,Public tap,,No
14012,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,25,Yes,Public tap,,Yes
14012,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Purchased firewood,Collected firewood,,Yes,Covered pit latrine,Public tap,,0,25,No,Public tap,,No
14012,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14012,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,Yes
14013,1,,,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Collected firewood,Paraffin,,No,,Public tap,,0,10,No,Public tap,,No
14013,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14013,4,0,improved,,Mud/Dung,,Sand/Earth,,6,Traditional fire,Purchased firewood,Paraffin,,Yes,Covered pit latrine,Public tap,,0,30,No,Public tap,,No
14013,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,No
14013,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Public tap,,Yes
14014,1,,,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Collected firewood,Battery torch,,No,,Public tap,,0,6,No,Public tap,,No
14014,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14014,4,0,improved,,Grass/Reeds,,Sand/Earth,,2,Traditional fire,Collected firewood,Collected firewood,,Yes,Covered pit latrine,Public tap,,0,30,No,Public tap,,No
14014,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Public tap,,No
14014,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14015,1,,,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Electricity,Paraffin,,Yes,Uncovered pit latrine,Piped into dwelling or compound,,0,10,Yes,Piped into dwelling or compound,,No
14015,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,7,No,Public tap,,Yes
14015,4,0,improved,,Mud/Dung,,Sand/Earth,,5,Ordinary jiko,Collected firewood,Paraffin,,Yes,Covered pit latrine,Public tap,,0,30,No,Public tap,,No
14015,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,No
14015,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Piped into dwelling or compound,,Yes
14016,1,,,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Protected spring,,0,20,No,Protected spring,,No
14016,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14016,4,0,improved,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Purchased firewood,Paraffin,,Yes,Uncovered pit latrine,Public tap,,0,3,No,Public tap,,No
14016,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14016,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,8,No,Public tap,,Yes
14017,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Collected firewood,Paraffin,,No,,Public tap,,0,2,No,Public tap,,Yes
14017,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14017,4,0,improved,,Grass/Reeds,,Sand/Earth,,3,Traditional fire,Purchased firewood,Paraffin,,Yes,Covered pit latrine,Public tap,,0,30,No,Public tap,,Yes
14017,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,Yes
14017,6,0,Remained the same,,,,,,,,,,,,,Public tap,,1,,No,Public tap,,No
14018,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Biomass residue,Paraffin,,No,,Public tap,,0,5,No,Public tap,,No
14018,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14018,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,0,5,No,Public tap,,No
14018,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14018,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14019,1,,,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Collected firewood,Paraffin,,Yes,Uncovered pit latrine,Public tap,,0,6,No,Public tap,,No
14019,3,0,Remained the same,,,,,,,,,,,,,Public tap,,10,,No,Public tap,,Yes
14019,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Battery torch,,Yes,Covered pit latrine,Public tap,,0,3,No,Public tap,,No
14019,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,No
14019,6,0,Worsened,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,10,,No,Piped into dwelling or compound,,No
14020,1,,,,Brick/Block/Cement,,Sand/Earth,,2,Traditional fire,Collected firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,0,4,No,Public tap,,No
14020,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14020,4,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14020,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14020,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,Yes
14021,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Solar,,No,,Public tap,,0,4,No,Public tap,,No
14021,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Public tap,,Yes
14021,4,0,improved,,Mud/Dung,,Sand/Earth,,4,Ordinary jiko,Charcoal,Paraffin,,Yes,Covered pit latrine,Public tap,,0,30,No,Public tap,,Yes
14021,5,0,Remained the same,,,,,,,,,,,,,Lake,,1,,No,Public tap,,Yes
14021,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,No
14022,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,0,3,No,Public tap,,No
14022,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,25,No,Public tap,,Yes
14022,4,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,No
14022,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,40,No,Public tap,,Yes
14022,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,1,No,Public tap,,No
14023,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,40,No,Public tap,,Yes
14024,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Collected firewood,Paraffin,,No,,Public tap,,1,0,No,Public tap,,No
14024,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,Yes
14024,4,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,No
14024,5,0,Remained the same,,,,,,,,,,,,,Public tap,,10,,No,Public tap,,No
14024,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Public tap,,No
14025,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,0,15,No,Public tap,,No
14026,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Battery torch,,No,,Public tap,,0,20,No,Public tap,,No
14027,1,,,,Brick/Block/Cement,,Cement,,10,Ordinary jiko,Charcoal,Solar,,Yes,Ventilation improved pit latrine,Piped into dwelling or compound,,0,5,No,Piped into dwelling or compound,,No
14027,3,0,improved,,Stone,,Cement,,3,Traditional fire,Purchased firewood,Purchased firewood,,Yes,Covered pit latrine,Piped into dwelling or compound,,0,5,No,Piped into dwelling or compound,,No
14027,4,0,improved,,Brick/Block/Cement,,Cement,,6,Ordinary jiko,Charcoal,Paraffin,,Yes,Covered pit latrine,Piped into dwelling or compound,,.b,.b,No,Public tap,,No
14027,5,0,improved,,Brick/Block/Cement,,Cement,,5,Improved jiko,Charcoal,Solar,,Yes,Covered pit latrine,Piped into dwelling or compound,,.b,.b,No,Piped into dwelling or compound,,No
14027,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,1,No,Piped into dwelling or compound,,No
14028,1,,,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Collected firewood,Battery torch,,No,,Public tap,,0,6,No,Public tap,,Yes
14028,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14028,4,0,improved,,Mud/Dung,,Sand/Earth,,3,Traditional fire,Collected firewood,Collected firewood,,Yes,Covered pit latrine,Public tap,,1,,No,Public tap,,No
14028,5,0,improved,,Brick/Block/Cement,,Sand/Earth,,1,Traditional fire,Collected firewood,Battery torch,,Yes,Covered pit latrine,Public tap,,0,20,No,Public tap,,Yes
14028,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,Yes
14029,1,,,,"Various (sticks, plastic, sheets, etc.)",,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,2,0,No,Lake,,No
14029,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14030,1,,,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,10,No,Public tap,,No
14030,3,0,Remained the same,,,,,,,,,,,,,Public tap,,2,,No,Public tap,,No
14030,4,0,improved,,Grass/Reeds,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Pan,,6,,No,Public tap,,No
14030,5,0,Remained the same,,,,,,,,,,,,,Protected spring,,0,30,No,Protected spring,,No
14030,6,0,Remained the same,,,,,,,,,,,,,Borehole,,0,20,No,Unprotected well,,No
14031,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,30,No,Public tap,,No
14031,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14031,4,0,Worsened,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Lake,,1,,No,Public tap,,No
14031,5,0,Remained the same,,,,,,,,,,,,,Lake,,2,,No,Lake,,Yes
14031,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14033,1,,,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,1,0,No,Public tap,,Yes
14033,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14033,4,0,Remained the same,,,,,,,,,,,,,Protected well,,1,,No,Public tap,,No
14033,5,0,Remained the same,,,,,,,,,,,,,Unprotected spring,,0,20,No,Protected spring,,No
14033,6,0,Remained the same,,,,,,,,,,,,,Water tanker,,0,1,No,Water tanker,,No
14035,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,3,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,10,No,Public tap,,No
14035,3,0,Remained the same,,,,,,,,,,,,,Public tap,,10,,No,Public tap,,No
14035,4,0,improved,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,0,4,No,Public tap,,No
14035,5,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Battery torch,,Yes,Covered pit latrine,Public tap,,0,5,No,Public tap,,Yes
14035,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,4,No,Public tap,,No
14037,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Battery torch,,No,,Public tap,,0,15,No,Public tap,,No
14037,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14037,4,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Public tap,,No
14037,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14037,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14038,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Unprotected spring,,1,0,No,Unprotected spring,,No
14038,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14038,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Battery torch,,No,,Unprotected well,,0,2,No,Unprotected well,,No
14038,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14038,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,40,No,Public tap,,Yes
14039,1,,,,"Various (sticks, plastic, sheets, etc.)",,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Lake,,0,20,No,Public tap,,No
14039,3,0,Remained the same,,,,,,,,,,,,,Public tap,,10,,No,Public tap,,Yes
14039,4,0,Remained the same,,,,,,,,,,,,,Borehole,,0,50,No,Borehole,,No
14040,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,River,,4,0,No,Lake,,Yes
14040,3,0,Remained the same,,,,,,,,,,,,,Public tap,,15,,No,Public tap,,Yes
14040,4,0,improved,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Purchased firewood,Battery torch,,No,,Pan,,0,30,No,Pan,,No
14040,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14040,6,0,Remained the same,,,,,,,,,,,,,Public tap,,5,,No,Public tap,,Yes
14041,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Unprotected well,,3,0,No,Unprotected well,,Yes
14041,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14041,4,0,Remained the same,,,,,,,,,,,,,Borehole,,0,40,No,Borehole,,No
14041,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14041,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,Yes,Public tap,,Yes
14043,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,28,No,Public tap,,No
14043,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,25,No,Public tap,,Yes
14043,4,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14043,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,No
14043,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,Yes
14044,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Purchased firewood,Purchased firewood,,No,,Public tap,,0,15,No,Public tap,,No
14044,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,25,No,Public tap,,Yes
14044,4,0,improved,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,0,6,No,Public tap,,No
14044,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14044,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14045,1,,,,"Various (sticks, plastic, sheets, etc.)",,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Lake,,0,10,No,Lake,,Yes
14045,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14045,4,0,Worsened,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,River,,2,,No,Public tap,,No
14045,5,0,Remained the same,,,,,,,,,,,,,Unprotected well,,1,,No,Protected well,,No
14045,6,0,Remained the same,,,,,,,,,,,,,Unprotected well,,1,,No,Unprotected well,,Yes
14046,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,20,No,Public tap,,No
14046,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14046,4,0,improved,,Grass/Reeds,,Sand/Earth,,2,Traditional fire,Collected firewood,Collected firewood,,Yes,Covered pit latrine,Public tap,,0,30,No,Public tap,,No
14046,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14046,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,No
14048,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Paraffin,Collected firewood,,No,,Public tap,,0,30,No,Public tap,,No
14048,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,Yes
14048,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,2,Traditional fire,Purchased firewood,Battery torch,,Yes,Covered pit latrine,Public tap,,0,3,No,Public tap,,No
14048,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Public tap,,No
14048,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,Yes
14049,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,45,No,Public tap,,No
14049,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,No
14049,4,0,improved,,Grass/Reeds,,Sand/Earth,,3,Traditional fire,Collected firewood,Collected firewood,,No,,Unprotected spring,,1,,No,Public tap,,Yes
14049,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,No,Public tap,,Yes
14049,6,0,Remained the same,,,,,,,,,,,,,Unprotected well,,0,15,No,Unprotected well,,No
14050,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,5,No,Public tap,,No
14050,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,4,No,Public tap,,Yes
14050,4,0,improved,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,0,2,No,Public tap,,No
14050,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,20,No,Public tap,,No
14050,6,0,Remained the same,,,,,,,,,,,,,Public tap,,1,,No,Public tap,,No
14051,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,No,,Public tap,,0,5,No,Public tap,,No
14051,3,0,Remained the same,,,,,,,,,,,,,Public tap,,4,,No,Public tap,,Yes
14051,4,0,improved,,Mud/Dung,,Sand/Earth,,2,Traditional fire,Purchased firewood,Battery torch,,Yes,Uncovered pit latrine,Public tap,,2,,No,Public tap,,No
14051,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,10,Yes,Public tap,,No
14051,6,0,Remained the same,,,,,,,,,,,,,Public tap,,0,15,No,Public tap,,No
14052,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Collected firewood,Collected firewood,,No,,Public tap,,0,15,No,Public tap,,No
14052,3,0,Remained the same,,,,,,,,,,,,,Public tap,,0,30,No,Public tap,,Yes
14052,4,0,Remained the same,,,,,,,,,,,,,Public tap,,0,4,No,Public tap,,No
14052,5,0,Remained the same,,,,,,,,,,,,,Public tap,,0,5,No,Public tap,,Yes
14052,6,0,improved,,Mud/Dung,,Sand/Earth,,1,Traditional fire,Purchased firewood,Purchased firewood,,No,,Public tap,,0,0,No,Public tap,,No
14053,1,,,,Sticks/Palm/Leaves,,Sand/Earth,,1,Traditional fire,Purchased firewood,Battery torch,,No,,Public tap,,5,0,No,Public tap,,No
14053,3,0,Remained the same,,,,,,,,,,,,,Public tap,,1,,No,Public tap,,No
